observation_date,observation_count,status,species_name
2021-05-30,0.0,past,Yellow-rumped_Warbler
2021-06-06,0.0,past,Yellow-rumped_Warbler
2021-06-13,0.0,past,Yellow-rumped_Warbler
2021-06-20,0.0,past,Yellow-rumped_Warbler
2021-06-27,0.0,past,Yellow-rumped_Warbler
2021-07-04,0.0,predicted,Yellow-rumped_Warbler
2021-07-11,0.0,predicted,Yellow-rumped_Warbler
2021-07-18,0.0,predicted,Yellow-rumped_Warbler
2021-07-25,0.0,predicted,Yellow-rumped_Warbler
2021-08-01,0.0,predicted,Yellow-rumped_Warbler
2021-08-08,0.0,predicted,Yellow-rumped_Warbler
2021-08-15,0.0,predicted,Yellow-rumped_Warbler
2021-08-22,0.0,predicted,Yellow-rumped_Warbler
2021-08-29,0.0,predicted,Yellow-rumped_Warbler
2021-09-05,0.0,predicted,Yellow-rumped_Warbler
2021-09-12,0.0,predicted,Yellow-rumped_Warbler
2021-09-19,0.0,predicted,Yellow-rumped_Warbler
2021-09-26,0.0,predicted,Yellow-rumped_Warbler
2021-10-03,6.5,predicted,Yellow-rumped_Warbler
2021-10-10,173.125,predicted,Yellow-rumped_Warbler
2021-10-17,378.375,predicted,Yellow-rumped_Warbler
2021-10-24,397.625,predicted,Yellow-rumped_Warbler
2021-10-31,384.3125,predicted,Yellow-rumped_Warbler
2021-11-07,175.75,predicted,Yellow-rumped_Warbler
2021-11-14,49.375,predicted,Yellow-rumped_Warbler
2021-11-21,20.625,predicted,Yellow-rumped_Warbler
2021-11-28,16.25,predicted,Yellow-rumped_Warbler
2021-12-05,15.25,predicted,Yellow-rumped_Warbler
2021-12-12,11.75,predicted,Yellow-rumped_Warbler
2021-12-19,9.125,predicted,Yellow-rumped_Warbler
2021-12-26,4.75,predicted,Yellow-rumped_Warbler
2022-01-02,4.5,predicted,Yellow-rumped_Warbler
2022-01-09,8.625,predicted,Yellow-rumped_Warbler
2022-01-16,11.625,predicted,Yellow-rumped_Warbler
2022-01-23,10.875,predicted,Yellow-rumped_Warbler
2022-01-30,8.125,predicted,Yellow-rumped_Warbler
2022-02-06,5.0,predicted,Yellow-rumped_Warbler
2022-02-13,4.5,predicted,Yellow-rumped_Warbler
2022-02-20,4.25,predicted,Yellow-rumped_Warbler
2022-02-27,7.25,predicted,Yellow-rumped_Warbler
2022-03-06,7.125,predicted,Yellow-rumped_Warbler
2022-03-13,11.25,predicted,Yellow-rumped_Warbler
2022-03-20,13.75,predicted,Yellow-rumped_Warbler
2022-03-27,10.125,predicted,Yellow-rumped_Warbler
2022-04-03,5.75,predicted,Yellow-rumped_Warbler
2022-04-10,6.875,predicted,Yellow-rumped_Warbler
2022-04-17,58.0,predicted,Yellow-rumped_Warbler
2022-04-24,284.875,predicted,Yellow-rumped_Warbler
2022-05-01,405.1875,predicted,Yellow-rumped_Warbler
2022-05-08,415.1875,predicted,Yellow-rumped_Warbler
2022-05-15,197.625,predicted,Yellow-rumped_Warbler
2022-05-22,83.125,predicted,Yellow-rumped_Warbler
2022-05-29,25.125,predicted,Yellow-rumped_Warbler
2022-06-05,17.625,predicted,Yellow-rumped_Warbler
2022-06-12,15.25,predicted,Yellow-rumped_Warbler
2022-06-19,18.125,predicted,Yellow-rumped_Warbler
2022-06-26,8.0,predicted,Yellow-rumped_Warbler
2022-07-03,10.125,predicted,Yellow-rumped_Warbler
